"experiment","ensemble","model","year","TXx"
"ssp119","r3i1p1f1","CanESM5",2073,87.901826
"ssp119","r3i1p1f1","CanESM5",2074,81.7805300000001
"ssp119","r3i1p1f1","CanESM5",2075,76.842068
"ssp119","r3i1p1f1","CanESM5",2076,90.47867
"ssp119","r3i1p1f1","CanESM5",2077,87.63962
"ssp119","r3i1p1f1","CanESM5",2078,94.38233
"ssp119","r3i1p1f1","CanESM5",2079,97.570346
"ssp119","r3i1p1f1","CanESM5",2080,79.3986260000001
"ssp119","r3i1p1f1","CanESM5",2081,97.07135
"ssp119","r3i1p1f1","CanESM5",2082,86.513936
"ssp119","r3i1p1f1","CanESM5",2083,91.28498
"ssp119","r3i1p1f1","CanESM5",2084,84.083144
"ssp119","r3i1p1f1","CanESM5",2085,85.532684
"ssp119","r3i1p1f1","CanESM5",2086,81.606668
"ssp119","r3i1p1f1","CanESM5",2087,86.453672
"ssp119","r3i1p1f1","CanESM5",2088,86.276624
"ssp119","r3i1p1f1","CanESM5",2089,83.05691
"ssp119","r3i1p1f1","CanESM5",2090,92.2010000000001
"ssp119","r3i1p1f1","CanESM5",2091,93.131492
"ssp119","r3i1p1f1","CanESM5",2092,86.6878520000001
"ssp119","r3i1p1f1","CanESM5",2093,81.24917
"ssp119","r3i1p1f1","CanESM5",2094,86.07443
"ssp119","r3i1p1f1","CanESM5",2095,84.7949
"ssp119","r3i1p1f1","CanESM5",2096,88.51568
"ssp119","r3i1p1f1","CanESM5",2097,92.98427
"ssp119","r3i1p1f1","CanESM5",2098,93.7350320000001
"ssp119","r3i1p1f1","CanESM5",2099,90.8893400000001
"ssp119","r3i1p1f1","CanESM5",2100,88.770794
"ssp119","r4i1p1f1","CanESM5",2015,94.8542000000001
"ssp119","r4i1p1f1","CanESM5",2016,93.338636
"ssp119","r4i1p1f1","CanESM5",2017,90.835574
"ssp119","r4i1p1f1","CanESM5",2018,84.220088
"ssp119","r4i1p1f1","CanESM5",2019,83.000948
"ssp119","r4i1p1f1","CanESM5",2020,86.926748
"ssp119","r4i1p1f1","CanESM5",2021,84.967106
"ssp119","r4i1p1f1","CanESM5",2022,88.7767340000001
"ssp119","r4i1p1f1","CanESM5",2023,86.0477
"ssp119","r4i1p1f1","CanESM5",2024,90.4821800000001
"ssp119","r4i1p1f1","CanESM5",2025,90.5182880000001
"ssp119","r4i1p1f1","CanESM5",2026,88.405664
"ssp119","r4i1p1f1","CanESM5",2027,87.24308
"ssp119","r4i1p1f1","CanESM5",2028,88.974104
"ssp119","r4i1p1f1","CanESM5",2029,90.493952
"ssp119","r4i1p1f1","CanESM5",2030,86.4872600000001
"ssp119","r4i1p1f1","CanESM5",2031,88.7582120000001
"ssp119","r4i1p1f1","CanESM5",2032,91.5037520000001
"ssp119","r4i1p1f1","CanESM5",2033,87.1165760000001
"ssp119","r4i1p1f1","CanESM5",2034,84.646634
"ssp119","r4i1p1f1","CanESM5",2035,86.32076
"ssp119","r4i1p1f1","CanESM5",2036,84.8417000000001
"ssp119","r4i1p1f1","CanESM5",2037,84.14357
"ssp119","r4i1p1f1","CanESM5",2038,93.976556
"ssp119","r4i1p1f1","CanESM5",2039,88.18844
"ssp119","r4i1p1f1","CanESM5",2040,85.541648
"ssp119","r4i1p1f1","CanESM5",2041,88.417814
"ssp119","r4i1p1f1","CanESM5",2042,89.9923100000001
"ssp119","r4i1p1f1","CanESM5",2043,90.0824
"ssp119","r4i1p1f1","CanESM5",2044,86.48735
"ssp119","r4i1p1f1","CanESM5",2045,88.14074
"ssp119","r4i1p1f1","CanESM5",2046,87.586304
"ssp119","r4i1p1f1","CanESM5",2047,84.7089320000001
"ssp119","r4i1p1f1","CanESM5",2048,85.204472
"ssp119","r4i1p1f1","CanESM5",2049,95.6202260000001
"ssp119","r4i1p1f1","CanESM5",2050,90.032846
"ssp119","r4i1p1f1","CanESM5",2051,91.093856
"ssp119","r4i1p1f1","CanESM5",2052,90.7513520000001
"ssp119","r4i1p1f1","CanESM5",2053,86.4905360000001
"ssp119","r4i1p1f1","CanESM5",2054,93.688214
"ssp119","r4i1p1f1","CanESM5",2055,80.939246
"ssp119","r4i1p1f1","CanESM5",2056,81.41756
"ssp119","r4i1p1f1","CanESM5",2057,94.5202640000001
"ssp119","r4i1p1f1","CanESM5",2058,93.1132400000001
"ssp119","r4i1p1f1","CanESM5",2059,88.8626480000001
"ssp119","r4i1p1f1","CanESM5",2060,86.6727860000001
"ssp119","r4i1p1f1","CanESM5",2061,89.6247680000001
"ssp119","r4i1p1f1","CanESM5",2062,92.8945760000001
"ssp119","r4i1p1f1","CanESM5",2063,88.372328
"ssp119","r4i1p1f1","CanESM5",2064,86.8850960000001
"ssp119","r4i1p1f1","CanESM5",2065,95.1359000000001
"ssp119","r4i1p1f1","CanESM5",2066,87.9362240000001
"ssp119","r4i1p1f1","CanESM5",2067,91.2977600000001
"ssp119","r4i1p1f1","CanESM5",2068,90.564584
"ssp119","r4i1p1f1","CanESM5",2069,89.3529680000001
"ssp119","r4i1p1f1","CanESM5",2070,97.91483
"ssp119","r4i1p1f1","CanESM5",2071,84.9021260000001
"ssp119","r4i1p1f1","CanESM5",2072,82.674806
"ssp119","r4i1p1f1","CanESM5",2073,87.402992
"ssp119","r4i1p1f1","CanESM5",2074,93.379226
"ssp119","r4i1p1f1","CanESM5",2075,84.7441940000001
"ssp119","r4i1p1f1","CanESM5",2076,85.0605440000001
"ssp119","r4i1p1f1","CanESM5",2077,87.8416340000001
"ssp119","r4i1p1f1","CanESM5",2078,89.768912
"ssp119","r4i1p1f1","CanESM5",2079,89.408984
"ssp119","r4i1p1f1","CanESM5",2080,90.35771
"ssp119","r4i1p1f1","CanESM5",2081,88.9853540000001
"ssp119","r4i1p1f1","CanESM5",2082,90.4101260000001
"ssp119","r4i1p1f1","CanESM5",2083,85.966592
"ssp119","r4i1p1f1","CanESM5",2084,93.5517740000001
"ssp119","r4i1p1f1","CanESM5",2085,78.42686
"ssp119","r4i1p1f1","CanESM5",2086,90.198194
"ssp119","r4i1p1f1","CanESM5",2087,81.41954
"ssp119","r4i1p1f1","CanESM5",2088,92.17508
"ssp119","r4i1p1f1","CanESM5",2089,89.196908
"ssp119","r4i1p1f1","CanESM5",2090,91.096934
"ssp119","r4i1p1f1","CanESM5",2091,89.223872
"ssp119","r4i1p1f1","CanESM5",2092,86.863406
"ssp119","r4i1p1f1","CanESM5",2093,85.4704940000001
"ssp119","r4i1p1f1","CanESM5",2094,88.9432880000001
"ssp119","r4i1p1f1","CanESM5",2095,85.9137800000001
"ssp119","r4i1p1f1","CanESM5",2096,85.2292940000001
"ssp119","r4i1p1f1","CanESM5",2097,86.53028
"ssp119","r4i1p1f1","CanESM5",2098,89.52935
"ssp119","r4i1p1f1","CanESM5",2099,85.75043
"ssp119","r4i1p1f1","CanESM5",2100,79.42928
"ssp119","r5i1p1f1","CanESM5",2015,82.0454
"ssp119","r5i1p1f1","CanESM5",2016,94.6409
"ssp119","r5i1p1f1","CanESM5",2017,84.5406680000001
"ssp119","r5i1p1f1","CanESM5",2018,90.4816940000001
"ssp119","r5i1p1f1","CanESM5",2019,83.3787140000001
"ssp119","r5i1p1f1","CanESM5",2020,91.539248
"ssp119","r5i1p1f1","CanESM5",2021,86.9654660000001
"ssp119","r5i1p1f1","CanESM5",2022,78.619766
"ssp119","r5i1p1f1","CanESM5",2023,77.2903400000001
"ssp119","r5i1p1f1","CanESM5",2024,88.31588
"ssp119","r5i1p1f1","CanESM5",2025,95.651636
"ssp119","r5i1p1f1","CanESM5",2026,83.58404
"ssp119","r5i1p1f1","CanESM5",2027,89.5564400000001
"ssp119","r5i1p1f1","CanESM5",2028,79.90736
"ssp119","r5i1p1f1","CanESM5",2029,88.6801100000001
"ssp119","r5i1p1f1","CanESM5",2030,85.6156280000001
"ssp119","r5i1p1f1","CanESM5",2031,85.8993800000001
"ssp119","r5i1p1f1","CanESM5",2032,91.760234
"ssp119","r5i1p1f1","CanESM5",2033,84.2895320000001
"ssp119","r5i1p1f1","CanESM5",2034,85.0472060000001
"ssp119","r5i1p1f1","CanESM5",2035,80.759948
"ssp119","r5i1p1f1","CanESM5",2036,85.06319
"ssp119","r5i1p1f1","CanESM5",2037,88.9387160000001
"ssp119","r5i1p1f1","CanESM5",2038,83.760206
"ssp119","r5i1p1f1","CanESM5",2039,93.37307
"ssp119","r5i1p1f1","CanESM5",2040,83.13386
"ssp119","r5i1p1f1","CanESM5",2041,82.502276
"ssp119","r5i1p1f1","CanESM5",2042,88.5756740000001
"ssp119","r5i1p1f1","CanESM5",2043,89.580866
"ssp119","r5i1p1f1","CanESM5",2044,87.345212
"ssp119","r5i1p1f1","CanESM5",2045,91.4918360000001
"ssp119","r5i1p1f1","CanESM5",2046,88.107494
"ssp119","r5i1p1f1","CanESM5",2047,88.431476
"ssp119","r5i1p1f1","CanESM5",2048,91.515848
"ssp119","r5i1p1f1","CanESM5",2049,92.35292
"ssp119","r5i1p1f1","CanESM5",2050,91.089896
"ssp119","r5i1p1f1","CanESM5",2051,92.38874
"ssp119","r5i1p1f1","CanESM5",2052,86.3718800000001
"ssp119","r5i1p1f1","CanESM5",2053,86.1189080000001
"ssp119","r5i1p1f1","CanESM5",2054,85.1801
"ssp119","r5i1p1f1","CanESM5",2055,89.87288
"ssp119","r5i1p1f1","CanESM5",2056,88.719152
"ssp119","r5i1p1f1","CanESM5",2057,82.633064
"ssp119","r5i1p1f1","CanESM5",2058,86.164844
"ssp119","r5i1p1f1","CanESM5",2059,84.94268
"ssp119","r5i1p1f1","CanESM5",2060,85.421228
"ssp119","r5i1p1f1","CanESM5",2061,95.460926
"ssp119","r5i1p1f1","CanESM5",2062,94.385696
"ssp119","r5i1p1f1","CanESM5",2063,90.1022900000001
"ssp119","r5i1p1f1","CanESM5",2064,91.2442640000001
"ssp119","r5i1p1f1","CanESM5",2065,86.45522
"ssp119","r5i1p1f1","CanESM5",2066,88.8201320000001
"ssp119","r5i1p1f1","CanESM5",2067,91.1665760000001
"ssp119","r5i1p1f1","CanESM5",2068,83.676326
"ssp119","r5i1p1f1","CanESM5",2069,84.2010260000001
"ssp119","r5i1p1f1","CanESM5",2070,91.698386
"ssp119","r5i1p1f1","CanESM5",2071,81.0380120000001
"ssp119","r5i1p1f1","CanESM5",2072,91.00166
"ssp119","r5i1p1f1","CanESM5",2073,92.7325400000001
"ssp119","r5i1p1f1","CanESM5",2074,90.117824
"ssp119","r5i1p1f1","CanESM5",2075,84.46208
"ssp119","r5i1p1f1","CanESM5",2076,90.764384
"ssp119","r5i1p1f1","CanESM5",2077,86.9603540000001
"ssp119","r5i1p1f1","CanESM5",2078,89.90186
"ssp119","r5i1p1f1","CanESM5",2079,96.24398
"ssp119","r5i1p1f1","CanESM5",2080,90.630734
"ssp119","r5i1p1f1","CanESM5",2081,92.2645040000001
"ssp119","r5i1p1f1","CanESM5",2082,86.951084
"ssp119","r5i1p1f1","CanESM5",2083,86.2601540000001
"ssp119","r5i1p1f1","CanESM5",2084,94.1682200000001
"ssp119","r5i1p1f1","CanESM5",2085,93.0754400000001
"ssp119","r5i1p1f1","CanESM5",2086,88.906316
"ssp119","r5i1p1f1","CanESM5",2087,93.7364540000001
"ssp119","r5i1p1f1","CanESM5",2088,89.728646
"ssp119","r5i1p1f1","CanESM5",2089,87.197666
"ssp119","r5i1p1f1","CanESM5",2090,99.67838
"ssp119","r5i1p1f1","CanESM5",2091,89.822354
"ssp119","r5i1p1f1","CanESM5",2092,88.599524
"ssp119","r5i1p1f1","CanESM5",2093,92.49278
"ssp119","r5i1p1f1","CanESM5",2094,90.2143400000001
"ssp119","r5i1p1f1","CanESM5",2095,87.495386
"ssp119","r5i1p1f1","CanESM5",2096,93.3484640000001
"ssp119","r5i1p1f1","CanESM5",2097,91.29596
"ssp119","r5i1p1f1","CanESM5",2098,92.9657660000001
"ssp119","r5i1p1f1","CanESM5",2099,91.923494
"ssp119","r5i1p1f1","CanESM5",2100,90.201272
"ssp119","r7i1p1f1","CanESM5",2015,88.036466
"ssp119","r7i1p1f1","CanESM5",2016,85.518068
"ssp119","r7i1p1f1","CanESM5",2017,81.880664
"ssp119","r7i1p1f1","CanESM5",2018,85.7662520000001
"ssp119","r7i1p1f1","CanESM5",2019,86.648072
"ssp119","r7i1p1f1","CanESM5",2020,90.0879800000001
"ssp119","r7i1p1f1","CanESM5",2021,89.202344
"ssp119","r7i1p1f1","CanESM5",2022,89.5815320000001
"ssp119","r7i1p1f1","CanESM5",2023,80.471228
"ssp119","r7i1p1f1","CanESM5",2024,86.58932
"ssp119","r7i1p1f1","CanESM5",2025,85.9112600000001
"ssp119","r7i1p1f1","CanESM5",2026,91.66892
"ssp119","r7i1p1f1","CanESM5",2027,86.65646
"ssp119","r7i1p1f1","CanESM5",2028,71.248748
"ssp119","r7i1p1f1","CanESM5",2029,87.465128
"ssp119","r7i1p1f1","CanESM5",2030,88.8606140000001
"ssp119","r7i1p1f1","CanESM5",2031,91.7177720000001
"ssp119","r7i1p1f1","CanESM5",2032,91.6201040000001
"ssp119","r7i1p1f1","CanESM5",2033,84.9941600000001
"ssp119","r7i1p1f1","CanESM5",2034,94.6891400000001
"ssp119","r7i1p1f1","CanESM5",2035,88.317176
"ssp119","r7i1p1f1","CanESM5",2036,86.874386
"ssp119","r7i1p1f1","CanESM5",2037,89.7121040000001
"ssp119","r7i1p1f1","CanESM5",2038,92.5597040000001
"ssp119","r7i1p1f1","CanESM5",2039,85.150364
"ssp119","r7i1p1f1","CanESM5",2040,94.4232080000001
"ssp119","r7i1p1f1","CanESM5",2041,85.8565040000001
"ssp119","r7i1p1f1","CanESM5",2042,94.31402
"ssp119","r7i1p1f1","CanESM5",2043,83.32772
"ssp119","r7i1p1f1","CanESM5",2044,89.89916
"ssp119","r7i1p1f1","CanESM5",2045,87.02906
"ssp119","r7i1p1f1","CanESM5",2046,86.4715280000001
"ssp119","r7i1p1f1","CanESM5",2047,88.895984
"ssp119","r7i1p1f1","CanESM5",2048,93.981164
"ssp119","r7i1p1f1","CanESM5",2049,88.350134
"ssp119","r7i1p1f1","CanESM5",2050,87.823004
"ssp119","r7i1p1f1","CanESM5",2051,85.197704
"ssp119","r7i1p1f1","CanESM5",2052,92.5593800000001
"ssp119","r7i1p1f1","CanESM5",2053,88.830554
"ssp119","r7i1p1f1","CanESM5",2054,86.53316
"ssp119","r7i1p1f1","CanESM5",2055,85.4922560000001
"ssp119","r7i1p1f1","CanESM5",2056,87.05228
"ssp119","r7i1p1f1","CanESM5",2057,93.5225600000001
"ssp119","r7i1p1f1","CanESM5",2058,84.904376
"ssp119","r7i1p1f1","CanESM5",2059,84.235208
"ssp119","r7i1p1f1","CanESM5",2060,92.805908
"ssp119","r7i1p1f1","CanESM5",2061,95.0506340000001
"ssp119","r7i1p1f1","CanESM5",2062,89.932154
"ssp119","r7i1p1f1","CanESM5",2063,91.198616
"ssp119","r7i1p1f1","CanESM5",2064,91.07654
"ssp119","r7i1p1f1","CanESM5",2065,84.074252
"ssp119","r7i1p1f1","CanESM5",2066,88.688516
"ssp119","r7i1p1f1","CanESM5",2067,86.878346
"ssp119","r7i1p1f1","CanESM5",2068,88.701692
"ssp119","r7i1p1f1","CanESM5",2069,90.2588000000001
"ssp119","r7i1p1f1","CanESM5",2070,86.7782660000001
"ssp119","r7i1p1f1","CanESM5",2071,92.1769340000001
"ssp119","r7i1p1f1","CanESM5",2072,96.2537
"ssp119","r7i1p1f1","CanESM5",2073,91.767434
"ssp119","r7i1p1f1","CanESM5",2074,87.06218
"ssp119","r7i1p1f1","CanESM5",2075,89.88188
"ssp119","r7i1p1f1","CanESM5",2076,93.127208
"ssp119","r7i1p1f1","CanESM5",2077,90.04181
"ssp119","r7i1p1f1","CanESM5",2078,82.021892
"ssp119","r7i1p1f1","CanESM5",2079,81.844574
"ssp119","r7i1p1f1","CanESM5",2080,87.88343
"ssp119","r7i1p1f1","CanESM5",2081,88.949876
"ssp119","r7i1p1f1","CanESM5",2082,87.701666
"ssp119","r7i1p1f1","CanESM5",2083,93.173072
"ssp119","r7i1p1f1","CanESM5",2084,91.218434
"ssp119","r7i1p1f1","CanESM5",2085,88.59992
"ssp119","r7i1p1f1","CanESM5",2086,88.5708500000001
"ssp119","r7i1p1f1","CanESM5",2087,80.2271660000001
"ssp119","r7i1p1f1","CanESM5",2088,92.1450740000001
"ssp119","r7i1p1f1","CanESM5",2089,82.824674
"ssp119","r7i1p1f1","CanESM5",2090,89.24558
"ssp119","r7i1p1f1","CanESM5",2091,85.078508
"ssp119","r7i1p1f1","CanESM5",2092,86.63486
"ssp119","r7i1p1f1","CanESM5",2093,93.1148600000001
"ssp119","r7i1p1f1","CanESM5",2094,89.1414140000001
"ssp119","r7i1p1f1","CanESM5",2095,84.105734
"ssp119","r7i1p1f1","CanESM5",2096,92.359814
"ssp119","r7i1p1f1","CanESM5",2097,86.733104
"ssp119","r7i1p1f1","CanESM5",2098,87.8141120000001
"ssp119","r7i1p1f1","CanESM5",2099,85.41446
"ssp119","r7i1p1f1","CanESM5",2100,86.09414
"ssp119","r9i1p1f1","CanESM5",2015,89.2585400000001
"ssp119","r9i1p1f1","CanESM5",2016,81.352436
"ssp119","r9i1p1f1","CanESM5",2017,82.6226600000001
"ssp119","r9i1p1f1","CanESM5",2018,88.0723400000001
"ssp119","r9i1p1f1","CanESM5",2019,89.122964
"ssp119","r9i1p1f1","CanESM5",2020,75.617852
"ssp119","r9i1p1f1","CanESM5",2021,85.47908
"ssp119","r9i1p1f1","CanESM5",2022,84.00839
"ssp119","r9i1p1f1","CanESM5",2023,86.13032
"ssp119","r9i1p1f1","CanESM5",2024,89.95199
"ssp119","r9i1p1f1","CanESM5",2025,92.9255
"ssp119","r9i1p1f1","CanESM5",2026,85.8877160000001
"ssp119","r9i1p1f1","CanESM5",2027,81.1939640000001
"ssp119","r9i1p1f1","CanESM5",2028,90.868748
"ssp119","r9i1p1f1","CanESM5",2029,95.2088360000001
"ssp119","r9i1p1f1","CanESM5",2030,86.273168
"ssp119","r9i1p1f1","CanESM5",2031,85.714844
"ssp119","r9i1p1f1","CanESM5",2032,90.45302
"ssp119","r9i1p1f1","CanESM5",2033,91.410476
"ssp119","r9i1p1f1","CanESM5",2034,93.4530080000001
"ssp119","r9i1p1f1","CanESM5",2035,82.536656
"ssp119","r9i1p1f1","CanESM5",2036,83.8672160000001
"ssp119","r9i1p1f1","CanESM5",2037,89.6833760000001
"ssp119","r9i1p1f1","CanESM5",2038,89.9445200000001
"ssp119","r9i1p1f1","CanESM5",2039,87.94382
"ssp119","r9i1p1f1","CanESM5",2040,91.749686
"ssp119","r9i1p1f1","CanESM5",2041,91.684526
"ssp119","r9i1p1f1","CanESM5",2042,81.7552400000001
"ssp119","r9i1p1f1","CanESM5",2043,84.306992
"ssp119","r9i1p1f1","CanESM5",2044,85.61156
"ssp119","r9i1p1f1","CanESM5",2045,88.9500200000001
"ssp119","r9i1p1f1","CanESM5",2046,86.51192
"ssp119","r9i1p1f1","CanESM5",2047,89.540834
"ssp119","r9i1p1f1","CanESM5",2048,86.15156
"ssp119","r9i1p1f1","CanESM5",2049,88.2937400000001
"ssp119","r9i1p1f1","CanESM5",2050,90.6172160000001
"ssp119","r9i1p1f1","CanESM5",2051,93.82478
"ssp119","r9i1p1f1","CanESM5",2052,88.695932
"ssp119","r9i1p1f1","CanESM5",2053,86.4329
"ssp119","r9i1p1f1","CanESM5",2054,91.6491200000001
"ssp119","r9i1p1f1","CanESM5",2055,90.6257300000001
"ssp119","r9i1p1f1","CanESM5",2056,82.898654
"ssp119","r9i1p1f1","CanESM5",2057,91.152788
"ssp119","r9i1p1f1","CanESM5",2058,95.241848
"ssp119","r9i1p1f1","CanESM5",2059,90.8228840000001
"ssp119","r9i1p1f1","CanESM5",2060,87.30068
"ssp119","r9i1p1f1","CanESM5",2061,91.798844
"ssp119","r9i1p1f1","CanESM5",2062,91.074848
"ssp119","r9i1p1f1","CanESM5",2063,85.7813000000001
"ssp119","r9i1p1f1","CanESM5",2064,91.523804
"ssp119","r9i1p1f1","CanESM5",2065,92.94467
"ssp119","r9i1p1f1","CanESM5",2066,92.0993
"ssp119","r9i1p1f1","CanESM5",2067,93.7891400000001
"ssp119","r9i1p1f1","CanESM5",2068,92.512634
"ssp119","r9i1p1f1","CanESM5",2069,86.42417
"ssp119","r9i1p1f1","CanESM5",2070,84.4610000000001
"ssp119","r9i1p1f1","CanESM5",2071,88.9422800000001
"ssp119","r9i1p1f1","CanESM5",2072,86.3819240000001
"ssp119","r9i1p1f1","CanESM5",2073,87.019952
"ssp119","r9i1p1f1","CanESM5",2074,95.778968
"ssp119","r9i1p1f1","CanESM5",2075,85.5644000000001
"ssp119","r9i1p1f1","CanESM5",2076,97.427696
"ssp119","r9i1p1f1","CanESM5",2077,90.3950060000001
"ssp119","r9i1p1f1","CanESM5",2078,89.183174
"ssp119","r9i1p1f1","CanESM5",2079,90.6665
"ssp119","r9i1p1f1","CanESM5",2080,90.5894600000001
"ssp119","r9i1p1f1","CanESM5",2081,85.099334
"ssp119","r9i1p1f1","CanESM5",2082,80.3923520000001
"ssp119","r9i1p1f1","CanESM5",2083,88.99628
"ssp119","r9i1p1f1","CanESM5",2084,84.6653
"ssp119","r9i1p1f1","CanESM5",2085,94.5899240000001
"ssp119","r9i1p1f1","CanESM5",2086,75.209324
"ssp119","r9i1p1f1","CanESM5",2087,89.5420940000001
"ssp119","r9i1p1f1","CanESM5",2088,87.472328
"ssp119","r9i1p1f1","CanESM5",2089,87.605744
"ssp119","r9i1p1f1","CanESM5",2090,89.482388
"ssp119","r9i1p1f1","CanESM5",2091,78.3455900000001
"ssp119","r9i1p1f1","CanESM5",2092,87.391292
"ssp119","r9i1p1f1","CanESM5",2093,85.5857480000001
"ssp119","r9i1p1f1","CanESM5",2094,87.7044560000001
"ssp119","r9i1p1f1","CanESM5",2095,85.2739520000001
"ssp119","r9i1p1f1","CanESM5",2096,88.0073060000001
"ssp119","r9i1p1f1","CanESM5",2097,91.881734
"ssp119","r9i1p1f1","CanESM5",2098,90.534812
"ssp119","r9i1p1f1","CanESM5",2099,85.2586340000001
"ssp119","r9i1p1f1","CanESM5",2100,92.056964
"ssp245","r10i1p1f1","CanESM5",2015,81.9036860000001
"ssp245","r10i1p1f1","CanESM5",2016,92.335532
"ssp245","r10i1p1f1","CanESM5",2017,90.23954
"ssp245","r10i1p1f1","CanESM5",2018,87.555488
"ssp245","r10i1p1f1","CanESM5",2019,90.3316280000001
"ssp245","r10i1p1f1","CanESM5",2020,93.7429340000001
"ssp245","r10i1p1f1","CanESM5",2021,92.562566
"ssp245","r10i1p1f1","CanESM5",2022,87.3924440000001
"ssp245","r10i1p1f1","CanESM5",2023,94.20557
"ssp245","r10i1p1f1","CanESM5",2024,87.30518
"ssp245","r10i1p1f1","CanESM5",2025,89.5230860000001
"ssp245","r10i1p1f1","CanESM5",2026,85.95473
"ssp245","r10i1p1f1","CanESM5",2027,86.7725960000001
"ssp245","r10i1p1f1","CanESM5",2028,86.1303920000001
"ssp245","r10i1p1f1","CanESM5",2029,86.609174
"ssp245","r10i1p1f1","CanESM5",2030,94.9461080000001
"ssp245","r10i1p1f1","CanESM5",2031,92.250392
"ssp245","r10i1p1f1","CanESM5",2032,92.7075740000001
"ssp245","r10i1p1f1","CanESM5",2033,78.933308
"ssp245","r10i1p1f1","CanESM5",2034,82.606586
"ssp245","r10i1p1f1","CanESM5",2035,88.49723
"ssp245","r10i1p1f1","CanESM5",2036,86.9315000000001
"ssp245","r10i1p1f1","CanESM5",2037,95.1497960000001
"ssp245","r10i1p1f1","CanESM5",2038,94.9453880000001
"ssp245","r10i1p1f1","CanESM5",2039,93.9281000000001
"ssp245","r10i1p1f1","CanESM5",2040,89.6359640000001
"ssp245","r10i1p1f1","CanESM5",2041,86.707616
"ssp245","r10i1p1f1","CanESM5",2042,86.657684
"ssp245","r10i1p1f1","CanESM5",2043,95.0122940000001
"ssp245","r10i1p1f1","CanESM5",2044,93.2198720000001
"ssp245","r10i1p1f1","CanESM5",2045,99.31766
"ssp245","r10i1p1f1","CanESM5",2046,89.973572
"ssp245","r10i1p1f1","CanESM5",2047,89.3648840000001
"ssp245","r10i1p1f1","CanESM5",2048,92.18453
"ssp245","r10i1p1f1","CanESM5",2049,87.1578320000001
"ssp245","r10i1p1f1","CanESM5",2050,89.764394
"ssp245","r10i1p1f1","CanESM5",2051,87.7858700000001
"ssp245","r10i1p1f1","CanESM5",2052,94.050392
"ssp245","r10i1p1f1","CanESM5",2053,90.3344
"ssp245","r10i1p1f1","CanESM5",2054,94.042634
"ssp245","r10i1p1f1","CanESM5",2055,94.3204280000001
"ssp245","r10i1p1f1","CanESM5",2056,89.27096
"ssp245","r10i1p1f1","CanESM5",2057,102.536168
"ssp245","r10i1p1f1","CanESM5",2058,87.8988200000001
"ssp245","r10i1p1f1","CanESM5",2059,93.123968
"ssp245","r10i1p1f1","CanESM5",2060,92.88878
"ssp245","r10i1p1f1","CanESM5",2061,95.698166
"ssp245","r10i1p1f1","CanESM5",2062,95.120348
"ssp245","r10i1p1f1","CanESM5",2063,85.69418
"ssp245","r10i1p1f1","CanESM5",2064,89.78378
"ssp245","r10i1p1f1","CanESM5",2065,94.227044
"ssp245","r10i1p1f1","CanESM5",2066,93.7931
"ssp245","r10i1p1f1","CanESM5",2067,85.700552
"ssp245","r10i1p1f1","CanESM5",2068,91.2983
"ssp245","r10i1p1f1","CanESM5",2069,89.562146
"ssp245","r10i1p1f1","CanESM5",2070,88.55969
"ssp245","r10i1p1f1","CanESM5",2071,94.295156
"ssp245","r10i1p1f1","CanESM5",2072,91.776488
"ssp245","r10i1p1f1","CanESM5",2073,87.865412
"ssp245","r10i1p1f1","CanESM5",2074,95.8299440000001
"ssp245","r10i1p1f1","CanESM5",2075,92.490224
"ssp245","r10i1p1f1","CanESM5",2076,92.2976600000001
"ssp245","r10i1p1f1","CanESM5",2077,90.2880140000001
"ssp245","r10i1p1f1","CanESM5",2078,90.3596
"ssp245","r10i1p1f1","CanESM5",2079,92.68826
"ssp245","r10i1p1f1","CanESM5",2080,89.0651120000001
"ssp245","r10i1p1f1","CanESM5",2081,92.3090540000001
"ssp245","r10i1p1f1","CanESM5",2082,88.454768
"ssp245","r10i1p1f1","CanESM5",2083,91.251392
"ssp245","r10i1p1f1","CanESM5",2084,94.489736
"ssp245","r10i1p1f1","CanESM5",2085,87.7931600000001
"ssp245","r10i1p1f1","CanESM5",2086,88.2335120000001
"ssp245","r10i1p1f1","CanESM5",2087,87.926108
"ssp245","r10i1p1f1","CanESM5",2088,94.805474
"ssp245","r10i1p1f1","CanESM5",2089,93.564194
"ssp245","r10i1p1f1","CanESM5",2090,94.974386
"ssp245","r10i1p1f1","CanESM5",2091,87.205406
"ssp245","r10i1p1f1","CanESM5",2092,94.8635600000001
"ssp245","r10i1p1f1","CanESM5",2093,97.338812
"ssp245","r10i1p1f1","CanESM5",2094,94.7093540000001
"ssp245","r10i1p1f1","CanESM5",2095,96.9854
"ssp245","r10i1p1f1","CanESM5",2096,91.29506
"ssp245","r10i1p1f1","CanESM5",2097,96.3051080000001
"ssp245","r10i1p1f1","CanESM5",2098,92.7185
"ssp245","r10i1p1f1","CanESM5",2099,89.2559480000001
"ssp245","r10i1p1f1","CanESM5",2100,93.369668
"ssp245","r11i1p1f1","CanESM5",2015,90.54428
"ssp245","r11i1p1f1","CanESM5",2016,81.1601240000001
"ssp245","r11i1p1f1","CanESM5",2017,90.7565000000001
"ssp245","r11i1p1f1","CanESM5",2018,84.1824680000001
"ssp245","r11i1p1f1","CanESM5",2019,89.2351940000001
"ssp245","r11i1p1f1","CanESM5",2020,77.769464
